[2024-07-16T05:50:09.439+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:50:09.486+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:50:09.499+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:50:09.499+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-16T05:50:09.515+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:50:09.520+0530] {standard_task_runner.py:63} INFO - Started process 52089 to run task
[2024-07-16T05:50:09.523+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1423', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp2imn_ql2']
[2024-07-16T05:50:09.526+0530] {standard_task_runner.py:91} INFO - Job 1423: Subtask Prepare_data
[2024-07-16T05:50:09.580+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:50:09.664+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:50:09.665+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:50:11.809+0530] {logging_mixin.py:188} INFO - 2023-04-17 00:00:00
[2024-07-16T05:50:11.811+0530] {logging_mixin.py:188} INFO - 2023-04-17 00:00:00
[2024-07-16T05:50:11.813+0530] {logging_mixin.py:188} INFO - 2023-04-17 00:00:00
[2024-07-16T05:50:11.813+0530] {logging_mixin.py:188} INFO - 2023-04-17 00:00:00
[2024-07-16T05:50:11.814+0530] {logging_mixin.py:188} INFO - 2023-04-17 00:00:00
[2024-07-16T05:50:11.816+0530] {logging_mixin.py:188} INFO - 2023-04-17 00:00:00
[2024-07-16T05:50:11.817+0530] {logging_mixin.py:188} INFO - 2023-04-17 00:00:00
[2024-07-16T05:50:11.818+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.819+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.820+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.821+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.822+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.823+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.824+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.825+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.828+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.829+0530] {logging_mixin.py:188} INFO - 2023-04-18 00:00:00
[2024-07-16T05:50:11.830+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.831+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.832+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.833+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.834+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.834+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.835+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.836+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.837+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.838+0530] {logging_mixin.py:188} INFO - 2023-04-19 00:00:00
[2024-07-16T05:50:11.839+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.839+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.840+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.841+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.842+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.845+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.847+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.848+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.849+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.850+0530] {logging_mixin.py:188} INFO - 2023-04-20 00:00:00
[2024-07-16T05:50:11.851+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.852+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.853+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.854+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.854+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.855+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.856+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.857+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.858+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.859+0530] {logging_mixin.py:188} INFO - 2023-04-21 00:00:00
[2024-07-16T05:50:11.861+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.862+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.863+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.864+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.865+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.866+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.867+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.868+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.869+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.870+0530] {logging_mixin.py:188} INFO - 2023-04-22 00:00:00
[2024-07-16T05:50:11.871+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.872+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.872+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.873+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.874+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.875+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.877+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.879+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.879+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.880+0530] {logging_mixin.py:188} INFO - 2023-04-23 00:00:00
[2024-07-16T05:50:11.881+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.882+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.883+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.884+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.885+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.886+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.886+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.887+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.888+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.889+0530] {logging_mixin.py:188} INFO - 2023-04-24 00:00:00
[2024-07-16T05:50:11.889+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.890+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.891+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.892+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.895+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.896+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.897+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.898+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.899+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.900+0530] {logging_mixin.py:188} INFO - 2023-04-25 00:00:00
[2024-07-16T05:50:11.901+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.901+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.902+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.903+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.904+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.905+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.905+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.906+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.907+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.908+0530] {logging_mixin.py:188} INFO - 2023-04-26 00:00:00
[2024-07-16T05:50:11.909+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.912+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.913+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.914+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.915+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.916+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.916+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.917+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.918+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.919+0530] {logging_mixin.py:188} INFO - 2023-04-27 00:00:00
[2024-07-16T05:50:11.919+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.920+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.921+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.922+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.922+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.923+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.924+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.925+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.928+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.929+0530] {logging_mixin.py:188} INFO - 2023-04-28 00:00:00
[2024-07-16T05:50:11.930+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.931+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.932+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.933+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.934+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.935+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.935+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.936+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.937+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.938+0530] {logging_mixin.py:188} INFO - 2023-04-29 00:00:00
[2024-07-16T05:50:11.938+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.939+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.940+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.940+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.941+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.942+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.944+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.946+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.946+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.947+0530] {logging_mixin.py:188} INFO - 2023-04-30 00:00:00
[2024-07-16T05:50:11.948+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.949+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.950+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.951+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.951+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.952+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.953+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.954+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.955+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.955+0530] {logging_mixin.py:188} INFO - 2023-05-01 00:00:00
[2024-07-16T05:50:11.956+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.957+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.958+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.958+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.961+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.963+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.964+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.965+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.966+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.967+0530] {logging_mixin.py:188} INFO - 2023-05-02 00:00:00
[2024-07-16T05:50:11.967+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.968+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.969+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.970+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.971+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.971+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.972+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.973+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.974+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.974+0530] {logging_mixin.py:188} INFO - 2023-05-03 00:00:00
[2024-07-16T05:50:11.975+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.979+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.980+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.981+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.982+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.983+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.984+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.984+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.985+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.986+0530] {logging_mixin.py:188} INFO - 2023-05-04 00:00:00
[2024-07-16T05:50:11.987+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.988+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.989+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.989+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.990+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.991+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.992+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.993+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.995+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.997+0530] {logging_mixin.py:188} INFO - 2023-05-05 00:00:00
[2024-07-16T05:50:11.998+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.001+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.003+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.005+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.007+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.008+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.013+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.016+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.017+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.018+0530] {logging_mixin.py:188} INFO - 2023-05-06 00:00:00
[2024-07-16T05:50:12.019+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.020+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.020+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.022+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.022+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.023+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.024+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.026+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.029+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.031+0530] {logging_mixin.py:188} INFO - 2023-05-07 00:00:00
[2024-07-16T05:50:12.032+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.033+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.034+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.035+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.036+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.037+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.038+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.039+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.040+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.040+0530] {logging_mixin.py:188} INFO - 2023-05-08 00:00:00
[2024-07-16T05:50:12.042+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.045+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.048+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.049+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.050+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.051+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.052+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.053+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.054+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.054+0530] {logging_mixin.py:188} INFO - 2023-05-09 00:00:00
[2024-07-16T05:50:12.055+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.056+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.057+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.058+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.061+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.064+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.066+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.067+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.068+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.069+0530] {logging_mixin.py:188} INFO - 2023-05-10 00:00:00
[2024-07-16T05:50:12.070+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.071+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.073+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.076+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.078+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.080+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.082+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.084+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.085+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.088+0530] {logging_mixin.py:188} INFO - 2023-05-11 00:00:00
[2024-07-16T05:50:12.090+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.092+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.094+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.096+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.097+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.100+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.102+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.104+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.106+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.108+0530] {logging_mixin.py:188} INFO - 2023-05-12 00:00:00
[2024-07-16T05:50:12.110+0530] {logging_mixin.py:188} INFO - 2023-05-13 00:00:00
[2024-07-16T05:50:12.112+0530] {logging_mixin.py:188} INFO - 2023-05-13 00:00:00
[2024-07-16T05:50:12.114+0530] {logging_mixin.py:188} INFO - 2023-05-13 00:00:00
[2024-07-16T05:50:12.115+0530] {logging_mixin.py:188} INFO - 2023-05-13 00:00:00
[2024-07-16T05:50:12.117+0530] {logging_mixin.py:188} INFO - 2023-05-13 00:00:00
[2024-07-16T05:50:12.119+0530] {logging_mixin.py:188} INFO - 2023-05-13 00:00:00
[2024-07-16T05:50:12.120+0530] {logging_mixin.py:188} INFO - 2023-05-13 00:00:00
