[2024-07-16T05:57:09.586+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:57:09.620+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2024-07-16T05:57:09.648+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:57:09.653+0530] {standard_task_runner.py:63} INFO - Started process 62551 to run task
[2024-07-16T05:57:09.656+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1424', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp568s6shq']
[2024-07-16T05:57:09.658+0530] {standard_task_runner.py:91} INFO - Job 1424: Subtask Prepare_data
[2024-07-16T05:57:09.707+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:57:09.784+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:57:09.784+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:57:11.789+0530] {logging_mixin.py:188} INFO - 2023-05-23 00:00:00
[2024-07-16T05:57:11.790+0530] {logging_mixin.py:188} INFO - 2023-05-23 00:00:00
[2024-07-16T05:57:11.791+0530] {logging_mixin.py:188} INFO - 2023-05-23 00:00:00
[2024-07-16T05:57:11.792+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.793+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.795+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.796+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.797+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.798+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.799+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.800+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.800+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.801+0530] {logging_mixin.py:188} INFO - 2023-05-24 00:00:00
[2024-07-16T05:57:11.802+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.802+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.803+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.804+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.805+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.805+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.806+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.807+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.807+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.808+0530] {logging_mixin.py:188} INFO - 2023-05-25 00:00:00
[2024-07-16T05:57:11.809+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.811+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.812+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.813+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.814+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.814+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.815+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.816+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.817+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.817+0530] {logging_mixin.py:188} INFO - 2023-05-26 00:00:00
[2024-07-16T05:57:11.818+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.819+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.819+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.820+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.821+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.822+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.822+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.823+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.824+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.824+0530] {logging_mixin.py:188} INFO - 2023-05-27 00:00:00
[2024-07-16T05:57:11.825+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.827+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.828+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.829+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.830+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.831+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.832+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.833+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.833+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.834+0530] {logging_mixin.py:188} INFO - 2023-05-28 00:00:00
[2024-07-16T05:57:11.835+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.836+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.836+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.837+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.838+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.838+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.839+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.840+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.840+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.841+0530] {logging_mixin.py:188} INFO - 2023-05-29 00:00:00
[2024-07-16T05:57:11.842+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.843+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.845+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.846+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.847+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.847+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.848+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.849+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.850+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.851+0530] {logging_mixin.py:188} INFO - 2023-05-30 00:00:00
[2024-07-16T05:57:11.851+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.852+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.853+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.853+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.854+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.854+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.855+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.856+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.857+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.857+0530] {logging_mixin.py:188} INFO - 2023-05-31 00:00:00
[2024-07-16T05:57:11.858+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.859+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.861+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.862+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.863+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.864+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.864+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.865+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.866+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.867+0530] {logging_mixin.py:188} INFO - 2023-06-01 00:00:00
[2024-07-16T05:57:11.867+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.868+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.869+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.869+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.870+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.871+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.871+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.872+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.873+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.873+0530] {logging_mixin.py:188} INFO - 2023-06-02 00:00:00
[2024-07-16T05:57:11.874+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.875+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.875+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.877+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.879+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.880+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.880+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.881+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.882+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.883+0530] {logging_mixin.py:188} INFO - 2023-06-03 00:00:00
[2024-07-16T05:57:11.883+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.884+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.885+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.885+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.886+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.887+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.887+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.888+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.889+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.890+0530] {logging_mixin.py:188} INFO - 2023-06-04 00:00:00
[2024-07-16T05:57:11.890+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.891+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.892+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.894+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.895+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.896+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.897+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.898+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.898+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.899+0530] {logging_mixin.py:188} INFO - 2023-06-05 00:00:00
[2024-07-16T05:57:11.900+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.901+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.901+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.902+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.903+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.903+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.904+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.905+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.905+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.906+0530] {logging_mixin.py:188} INFO - 2023-06-06 00:00:00
[2024-07-16T05:57:11.907+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.907+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.908+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.909+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.911+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.913+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.913+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.914+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.915+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.916+0530] {logging_mixin.py:188} INFO - 2023-06-07 00:00:00
[2024-07-16T05:57:11.917+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.917+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.918+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.919+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.919+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.920+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.921+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.921+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.922+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.923+0530] {logging_mixin.py:188} INFO - 2023-06-08 00:00:00
[2024-07-16T05:57:11.923+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.924+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.925+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.925+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.927+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.929+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.929+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.930+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.931+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.932+0530] {logging_mixin.py:188} INFO - 2023-06-09 00:00:00
[2024-07-16T05:57:11.933+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.933+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.934+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.935+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.935+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.936+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.937+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.938+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.938+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.939+0530] {logging_mixin.py:188} INFO - 2023-06-10 00:00:00
[2024-07-16T05:57:11.940+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.940+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.941+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.942+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.943+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.945+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.946+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.947+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.948+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.948+0530] {logging_mixin.py:188} INFO - 2023-06-11 00:00:00
[2024-07-16T05:57:11.949+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.950+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.951+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.951+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.952+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.953+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.954+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.954+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.955+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.955+0530] {logging_mixin.py:188} INFO - 2023-06-12 00:00:00
[2024-07-16T05:57:11.956+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.957+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.957+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.958+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.959+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.961+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.962+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.963+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.964+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.965+0530] {logging_mixin.py:188} INFO - 2023-06-13 00:00:00
[2024-07-16T05:57:11.965+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.966+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.967+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.967+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.968+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.969+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.970+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.971+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.972+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.973+0530] {logging_mixin.py:188} INFO - 2023-06-14 00:00:00
[2024-07-16T05:57:11.974+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.975+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.977+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.980+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.981+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.982+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.983+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.983+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.984+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.985+0530] {logging_mixin.py:188} INFO - 2023-06-15 00:00:00
[2024-07-16T05:57:11.985+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.986+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.987+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.987+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.988+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.989+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.990+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.990+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.991+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.992+0530] {logging_mixin.py:188} INFO - 2023-06-16 00:00:00
[2024-07-16T05:57:11.994+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:11.995+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:11.996+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:11.997+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:11.998+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:11.999+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:11.999+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:12.000+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:12.001+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:12.002+0530] {logging_mixin.py:188} INFO - 2023-06-17 00:00:00
[2024-07-16T05:57:12.002+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.003+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.004+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.005+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.005+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.006+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.007+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.007+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.008+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.009+0530] {logging_mixin.py:188} INFO - 2023-06-18 00:00:00
[2024-07-16T05:57:12.011+0530] {logging_mixin.py:188} INFO - 2023-06-19 00:00:00
